id|fecha_relevamiento|existe_trab_alum|antiguedad|empresa|sector|facilidad_est_emp|facilidad_est_inst|alu_trab_ocup|hora_sem_trab_alum|alu_trab_tarea|alu_trab_hace|rel_trab_carrera|alu_trab_desjub|alu_trab_fami|remuneracion|
5227|15/10/2015|No esta pensando en trabajar|||||||||||N|N|N|
4837|15/10/2015|No esta pensando en trabajar|||||||||||N|N|N|
5694|15/12/2015|Trabajó al menos una hora||||||Permanente|35 o más horas|Docente de Matematica en Nivel Medio y Superior|Obrero o empleado|Total|S|N|S|
5549|01/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
5665|04/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
5383|07/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
4732|12/02/2016|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Desarrollador web|Obrero o empleado|Total|N|N|S|
5988|12/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
1729|22/02/2016|Trabajó al menos una hora||||||Permanente|35 o más horas|Programador|Obrero o empleado|Total|S|N|S|
4849|02/03/2016|No esta pensando en trabajar|||||||||||N|N|N|
5895|06/03/2016|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Servicio tecnico de Pc's y Mantenimiento de redes|Cuenta propia|Parcial|N|S|S|
5834|07/03/2016|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6199|01/04/2016|No esta pensando en trabajar||||||||||||||
3642|26/04/2016|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollo|Obrero o empleado|Total|N|N|S|
68|31/08/2016|Trabajó al menos una hora||||||Permanente|35 o más horas|departamento de desarrollo - QA - Release Management|Obrero o empleado|Total|S|N|S|
5414|01/02/2017|No esta pensando en trabajar|||||||||||N|N|N|
4849|01/02/2017|No esta pensando en trabajar|||||||||||N|N|N|
4771|03/02/2017|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Profesor de Informática Nivel Primario|Obrero o empleado|Parcial|S|N|S|
4732|13/02/2017|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Desarrollador web|Cuenta propia|Total|N|N|S|
6310|29/03/2017|No esta pensando en trabajar||||||||||||||
6332|29/03/2017|No esta pensando en trabajar||||||||||||||
6346|29/03/2017|No esta pensando en trabajar||||||||||||||
6418|29/03/2017|No esta pensando en trabajar||||||||||||||
6431|29/03/2017|No esta pensando en trabajar||||||||||||||
6514|29/03/2017|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
2701|20/04/2017|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollo de software|Patrón|Total|S|N|S|
1654|20/04/2017|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Ayudante Alumno|Obrero o empleado|Total|S|N|N|
6300|20/10/2017|No esta pensando en trabajar||||||||||||||
3393|23/10/2017|Trabajó al menos una hora||||||Permanente|35 o más horas|Programador Web|Obrero o empleado|Total|N|N|S|
5958|02/02/2018|No esta pensando en trabajar|||||||||||N|N|N|
5042|06/02/2018|Trabajó al menos una hora|0|Grupo Assa|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|Mucha|Poca|Permanente|35 o más horas|Programador|Obrero o empleado|Parcial|S|N|S|
6176|08/02/2018|No esta pensando en trabajar|||||||||||N|N|N|
5257|14/02/2018|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Clases particulares|Cuenta propia|Parcial|N|N|N|
2824|20/03/2018|Trabajó al menos una hora|6||INDUSTRIA MANUFACTURERA|||Permanente|35 o más horas|Programacion de produccion|Obrero o empleado|Sin relación|S|N|S|
6573|03/04/2018|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6695|03/04/2018|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6807|03/04/2018|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|COMICIONES DE CAP FEDERAL AL INTERIOR (OLAVARRIA)|Pasante|Sin relación|N|N|S|
7006|08/10/2018|No esta pensando en trabajar||||||||||||||
5770|19/12/2018|No esta pensando en trabajar|||||||||||N|N|N|
6732|16/01/2019|Trabajó al menos una hora|3|DGCyE|ENSEÑANZA|||Permanente|Mas de 20 y menos de 35 horas|DOY CLASES DE COMUNICACIÓN EN ESCUELAS, REALIZO UN PORTAL SOBRE DISCAPACIDAD EN WWW.ABCHOY.COM.AR Y ESTAMOS ARMANDO CON TRES COLEGAS PERIODISTAS UN PORTAL EDUCATIVO.|Obrero o empleado|Parcial|S|N|S|
6509|04/02/2019|No esta pensando en trabajar||||||||||||||
5252|05/02/2019|Trabajó al menos una hora|3||ENSEÑANZA|Mucha|Mucha|Temporaria|Hasta 10 horas|Ayudante Alumno|Obrero o empleado|Total|S|N|S|
5629|06/02/2019|Trabajó al menos una hora|1|||||Temporaria|Mas de 20 y menos de 35 horas|Desarrollo de Software|Cuenta propia|Parcial|S|N|S|
1729|06/03/2019|Trabajó al menos una hora|6|Vit4b|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Poca|Mucha|Permanente|35 o más horas|Programador|Obrero o empleado|Total|S|N|S|
7188|21/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
5250|23/05/2019|Trabajó al menos una hora|2||ENSEÑANZA|Poca|Poca|Temporaria|Mas de 10 y hasta 20 horas|Docente |Obrero o empleado|Total|S|N|S|
4355|27/09/2019|Trabajó al menos una hora|6|Q4 Tech Argentina S.A.||||Permanente|35 o más horas|Desarrollador|Obrero o empleado|Total|S|N|S|
6852|02/10/2019|Trabajó al menos una hora|6||ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Mucha||Permanente|35 o más horas|Docente|Obrero o empleado|Total|S|N|S|
5832|05/11/2019|No esta pensando en trabajar|||||||||||N|N|N|
5691|11/01/2020|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7304|01/02/2020|No esta pensando en trabajar|||||||||||N|N|N|
6454|01/02/2020|No esta pensando en trabajar||||||||||||||
6714|04/02/2020|No esta pensando en trabajar||||||||||||||
7899|15/07/2020|Trabajó al menos una hora|0|MAM. SERVICIOS INTEGRALES||||Permanente|Mas de 20 y menos de 35 horas|LIMPIEZA DE TAPIZADOS A DOMICILIO|Obrero o empleado|Sin relación|N|N|S|
7920|15/07/2020|Trabajó al menos una hora|5|FESLER HOGAR|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Poca|Permanente|Hasta 10 horas|VENTAS ONLINE|Cuenta propia|Parcial|N|S|N|
7403|07/02/2020|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7008|12/02/2020|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7524|13/02/2020|Trabajó al menos una hora||||||Permanente|Mas de 10 y hasta 20 horas|docente|Obrero o empleado|Total|S|N|S|
5784|16/02/2020|Trabajó al menos una hora|0|||||Permanente|Mas de 20 y menos de 35 horas|Programador|Obrero o empleado|Total|S|N|S|
6928|02/03/2020|No esta pensando en trabajar|||||||||||N|N|N|
6437|03/03/2020|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6294|09/03/2020|No esta pensando en trabajar||||||||||||||
5789|15/03/2020|Trabajó al menos una hora||||||Temporaria|35 o más horas|Carpero en un balenario|Obrero o empleado|Sin relación|N|N|S|
7048|01/02/2021|No esta pensando en trabajar|0|Coto|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS||||||Obrero o empleado|||||
6601|01/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
7304|01/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6155|02/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7403|06/02/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5747|14/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6375|20/02/2021|Trabajó al menos una hora|0||ELECTRICIDAD, GAS Y AGUA|||Temporaria|Hasta 10 horas|Electricista y Reparación de equipos electrónicos|Cuenta propia|Parcial|N|N|S|
6400|25/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8019|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
7618|09/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
5922|09/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8289|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8301|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8354|25/03/2021|Trabajó al menos una hora|6||COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Mucha|Permanente|Mas de 10 y hasta 20 horas|No especifica|Cuenta propia|Sin relación|N|N|N|
8593|27/07/2021|No esta pensando en trabajar|||||||||||N|N|N|
8620|27/07/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
96|03/09/2021|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Instalador de redes de datos|Cuenta propia|Total|N|N|S|
4854|11/10/2021|Trabajó al menos una hora|0|Unitech||Mucha|Mucha|Permanente|35 o más horas|Desarrollador Java|Obrero o empleado|Total|S|N|S|
6927|19/11/2021|No trabajó y no buscó trabajo en los últimos 30 días|3||||||||Cuenta propia|||||
2228|25/11/2021|Trabajó al menos una hora|6|ministerio de seguridad|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Permanente|35 o más horas|Policia|Obrero o empleado|Sin relación|S|N|S|
8488|03/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||MODA SHOP|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS||||||Obrero o empleado|||||
8261|03/02/2022|Trabajó al menos una hora|2|GetGloby|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|Poca|Poca|Permanente|35 o más horas|Desarrollador de Front-end|Obrero o empleado|Parcial|S|N|S|
7285|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
3697|07/02/2022|Trabajó al menos una hora|2|Siete Ideas||Mucha|Mucha|Permanente|35 o más horas|Gestión de proyectos|Obrero o empleado|Total|S|N|S|
8703|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8710|07/02/2022|Trabajó al menos una hora|3||SERVICIOS SOCIALES Y DE SALUD|Nada|Nada|Permanente|35 o más horas|ADMINISTRACION|Obrero o empleado|Sin relación|N|N|N|
8767|07/02/2022|Trabajó al menos una hora||||||Temporaria|35 o más horas|EMPLEADO DE COMERCIO|Obrero o empleado|Sin relación|N|N|S|
8836|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8936|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6977|07/02/2022|Trabajó al menos una hora|0|||||Permanente|35 o más horas|Desarrolladora Web|Obrero o empleado|Total|S|N|S|
6112|09/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8670|11/02/2022|Trabajó al menos una hora|3|PEZZATI VIAJES|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|VENTAS, ADMINISTRACION|Obrero o empleado|Sin relación|N|N|S|
8426|12/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5988|17/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6155|19/02/2022|No esta pensando en trabajar||||||||||||||
7008|20/02/2022|Trabajó al menos una hora|2|Region Sanitaria IX|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Temporaria|35 o más horas|Administrativsd|Pasante|Total|N|N|S|
5784|22/02/2022|Trabajó al menos una hora|2||SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|Poca|Poca|Permanente|35 o más horas|Programador|Obrero o empleado|Total|S|N|S|
6199|23/02/2022|Trabajó al menos una hora|1|Qwavee|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Poca|Poca|Permanente|Hasta 10 horas|Programadora|Obrero o empleado|Parcial|S|N|S|
7602|03/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7644|05/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9169|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
6332|21/03/2022|Trabajó al menos una hora|0|ESTUDIO JURIDICO|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Permanente|Mas de 10 y hasta 20 horas|SECRETARIO ESTUDIO JURIDICO|Obrero o empleado|Sin relación|N|N|S|
1497|02/04/2022|Trabajó al menos una hora|6|Technisys|INDUSTRIA MANUFACTURERA|||Permanente|35 o más horas|programador|Obrero o empleado|Total|S|N|S|
6369|25/04/2022|Trabajó al menos una hora|1|G&L Group||||Permanente|Hasta 10 horas|Desarrollador|Obrero o empleado|Total|S|N|S|
30|01/04/2002|||||||||||||||
82|15/04/2004|||||||||||||||
177|01/04/2002|||||||||||||||
204|01/04/2002|||||||||||||||
283|01/04/2002|||||||||||||||
334|01/04/2002|||||||||||||||
343|01/12/2002||||||||Hasta 10 horas|||Total||||
379|20/02/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
390|11/12/2002||||||||Hasta 10 horas|||Sin relación||||
390|29/03/2005|Trabajó al menos una hora|||||||Hasta 10 horas|||Parcial|||1|
635|19/03/2003|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total||||
652|01/04/2002|||||||||||||||
709|01/04/2002|||||||||||||||
728|12/02/2007|No esta pensando en trabajar||||||||||||||
1127|20/12/2002||||||||Mas de 10 y hasta 20 horas|||Total||||
1257|01/04/2002|||||||||||||||
1410|21/02/2005|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial|||1|
1410|13/02/2008|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial|||1|
1410|16/12/2002|||||||||||||||
1497|25/02/2008|No esta pensando en trabajar||||||||||||||
1562|01/04/2002|||||||||||||||
1611|01/04/2002|||||||||||||||
1645|06/02/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Parcial||||
3589|06/02/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Parcial||||
1645|01/04/2002|||||||||||||||
3589|01/04/2002|||||||||||||||
1654|06/02/2007|Trabajó al menos una hora|||||||Hasta 10 horas|||Total|||1|
1710|01/04/2002|||||||||||||||
1729|06/02/2004|No esta pensando en trabajar||||||||||||||
1738|05/05/2005|Trabajó al menos una hora|||||||Hasta 10 horas|||Total|||1|
1748|09/02/2005|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1884|14/02/2004|No esta pensando en trabajar||||||||||||||
1897|01/04/2002|||||||||||||||
1924|03/02/2003|||||||||||||||
1924|04/02/2004|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial|||1|
1944|15/02/2005|No esta pensando en trabajar||||||||||||||
1961|27/02/2006|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
1975|08/03/2004|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
1999|09/03/2008|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Trabajos varios en empresa de catering|Cuenta propia|Sin relación|N|N|N|
1999|06/02/2004|No esta pensando en trabajar||||||||||||||
2175|27/09/2007|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
2228|05/09/2007|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación|||1|
2262|01/04/2002|||||||||||||||
2304|01/04/2002|||||||||||||||
2371|01/04/2002|||||||||||||||
2412|18/12/2002|||||||||||||||
2474|05/03/2007|No esta pensando en trabajar||||||||||||||
2528|25/03/2004|No esta pensando en trabajar||||||||||||||
2555|01/04/2002|||||||||||||||
2555|09/03/2006|Trabajó al menos una hora|||||||Hasta 10 horas|||Parcial|||1|
2609|01/04/2002|||||||||||||||
2619|01/04/2002|||||||||||||||
2635|16/11/2005|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial|||2|
2635|04/02/2008|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Reparacion y Mantenimiento de PCs|Cuenta propia|Parcial|N|N|N|
2701|28/03/2006|No esta pensando en trabajar||||||||||||||
2730|15/02/2007|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
2750|02/02/2007|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
2766|24/04/2002||||||||Mas de 10 y hasta 20 horas|||Sin relación||||
2787|25/04/2002||||||||Mas de 10 y hasta 20 horas|||Total||||
2824|12/04/2006|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
2824|05/08/2007|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación|||1|
2920|18/02/2008|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Desarrollo de Sosftware|Cuenta propia|Total|N|N|S|
2931|03/02/2008|No esta pensando en trabajar||||||||||||||
3024|08/03/2004|No esta pensando en trabajar|||||||Hasta 10 horas|||Sin relación||||
3141|18/03/2004|No esta pensando en trabajar||||||||||||||
3180|03/03/2006|No esta pensando en trabajar||||||||||||||
3198|07/03/2006|No esta pensando en trabajar||||||||||||||
3201|22/04/2003|||||||||||||||
3201|10/03/2006|No esta pensando en trabajar||||||||||||||
3263|09/01/2006|No esta pensando en trabajar||||||||||||||
3266|22/04/2003|||||||||||||||
3281|01/03/2004|No esta pensando en trabajar|||||||Mas de 10 y hasta 20 horas|||Parcial|||2|
3394|24/04/2007|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial|||1|
3439|11/12/2006|No esta pensando en trabajar||||||||||||||
3651|06/06/2006|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
3741|01/02/2008|No esta pensando en trabajar||||||||||||||
3812|03/04/2006|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
3908|20/04/2006|No esta pensando en trabajar||||||||||||||
3912|21/04/2006|No esta pensando en trabajar||||||||||||||
3912|05/03/2008|No esta pensando en trabajar|||||||||||N|N|N|
3927|24/04/2006|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación|||1|
4448|27/03/2008|No esta pensando en trabajar|||||||||||N|N|N|
2691|03/02/2009|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Tecnico en Computacion|Cuenta propia|Parcial|N|N|N|
4230|04/02/2009|No esta pensando en trabajar|||||||||||N|N|N|
3887|24/02/2009|No esta pensando en trabajar|||||||||||N|N|N|
3587|06/03/2009|No esta pensando en trabajar|||||||||||N|N|N|
2730|09/06/2009|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollador|Obrero o empleado|Total|S|N|S|
1999|09/06/2009|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Trabajos varios en empresa de catering|Cuenta propia|Sin relación|N|N|N|
3643|13/08/2009|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
4386|12/01/2010|No esta pensando en trabajar|||||||||||N|N|N|
3822|04/02/2010|No esta pensando en trabajar|||||||||||N|N|N|
4448|05/02/2010|No esta pensando en trabajar|||||||||||N|N|N|
4350|05/02/2010|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
3874|23/02/2010|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|DUEÑO|Patrón|Parcial|S|N|S|
836|05/03/2010|Trabajó al menos una hora||||||Permanente|35 o más horas|comerciante|Cuenta propia|Sin relación|N|N|N|
4732|12/03/2010|No esta pensando en trabajar|||||||||||N|N|N|
4763|18/03/2010|No esta pensando en trabajar|||||||||||N|N|N|
4857|30/03/2010|No esta pensando en trabajar|||||||||||N|N|N|
5022|10/05/2010|No esta pensando en trabajar||||||||||||||
3587|23/06/2010|No esta pensando en trabajar|||||||||||N|N|N|
1927|15/09/2010|Trabajó al menos una hora||||||Permanente|35 o más horas|Análisis de Sistemas - Testing - Project Management - Consultoría|Obrero o empleado|Total|S|N|S|
3697|02/02/2011|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
4594|05/02/2011|No esta pensando en trabajar|||||||||||N|N|N|
3636|07/02/2011|No esta pensando en trabajar|||||||||||N|N|N|
4275|10/02/2011|Trabajó al menos una hora||||||Permanente|Hasta 10 horas|Profesora de matemática|Obrero o empleado|Total|S|N|S|
3201|10/02/2011|No esta pensando en trabajar|||||||||||N|N|N|
4614|15/02/2011|No esta pensando en trabajar|||||||||||N|N|N|
4698|16/02/2011|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5044|18/03/2011|No esta pensando en trabajar|||||||||||N|N|N|
2691|25/03/2011|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
95|05/04/2011|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Jefe de Laboratorio de Sistemas|Obrero o empleado|Total|S|N|S|
2730|22/06/2011|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollador|Obrero o empleado|Total|S|N|S|
5222|05/07/2011|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
4875|02/08/2011|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Dibujante CAD|Cuenta propia|Parcial|N|S|S|
4771|24/08/2011|No esta pensando en trabajar|||||||||||N|N|N|
4977|03/02/2012|No esta pensando en trabajar|||||||||||N|N|N|
5019|05/02/2012|Trabajó al menos una hora||||||Permanente|35 o más horas|mantenimiento en equipos de comunicaciones|Obrero o empleado|Parcial|S|N|S|
4849|10/02/2012|No esta pensando en trabajar|||||||||||N|N|N|
2635|13/02/2012|Trabajó al menos una hora||||||Permanente|35 o más horas|Web Developer / Reparacion y Mantenimiento de PCs|Obrero o empleado|Parcial|S|N|N|
3318|22/02/2012|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Apoyo escolar, servicio tecnico|Cuenta propia|Parcial|N|N|S|
3798|03/03/2012|Trabajó al menos una hora||||||Permanente|35 o más horas|desarrollo|Obrero o empleado|Total|S|N|S|
2623|09/03/2012|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Quality assurance|Obrero o empleado|Total|S|N|S|
3226|20/04/2012|No esta pensando en trabajar|||||||||||N|N|N|
4336|02/05/2012|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Ayudante de cocina|Obrero o empleado|Sin relación|N|N|S|
5461|24/05/2012|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|docente|Obrero o empleado|Total|S|N|S|
5042|12/06/2012|No esta pensando en trabajar|||||||||||N|N|N|
4751|04/02/2013|No esta pensando en trabajar|||||||||||N|N|N|
4355|04/02/2013|Trabajó al menos una hora||||||Permanente|35 o más horas|Analista de Testing|Obrero o empleado|Sin relación|S|N|S|
4350|13/02/2013|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
3741|15/02/2013|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Desarrollo de sodtware|Pasante|Sin relación|N|N|S|
1729|27/03/2013|Trabajó al menos una hora||||||Permanente|35 o más horas|Programador|Obrero o empleado|Total|S|N|S|
5603|10/04/2013|No esta pensando en trabajar||||||||||||||
5252|03/05/2013|No esta pensando en trabajar|||||||||||N|N|N|
5119|03/02/2014|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5227|05/02/2014|No esta pensando en trabajar|||||||||||N|N|N|
4355|09/02/2014|Trabajó al menos una hora||||||Permanente|35 o más horas|Analista de Testing|Obrero o empleado|Sin relación|S|N|S|
5225|16/02/2014|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|reparacion de computadoras|Cuenta propia|Sin relación|N|N|N|
1884|28/02/2014|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|CLASES PARTICULARES DE MATEMATICA|Cuenta propia|Parcial|N|N|N|
4350|19/03/2014|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
2500|21/03/2014|Trabajó al menos una hora||||||Permanente|35 o más horas|Programador ABAP|Obrero o empleado|Total|S|N|S|
5784|01/04/2014|No esta pensando en trabajar|||||||||||N|N|N|
5831|01/04/2014|No esta pensando en trabajar||||||||||||||
2455|16/04/2014|Trabajó al menos una hora||||||Temporaria|35 o más horas|Analista en sistemas|Obrero o empleado|Total|S|N|S|
4308|02/02/2015|No esta pensando en trabajar|||||||||||N|N|N|
4905|02/02/2015|Trabajó al menos una hora||||||Permanente|Hasta 10 horas|Profesora de secundario|Obrero o empleado|Parcial|N|N|S|
5654|05/02/2015|No esta pensando en trabajar|||||||||||N|N|N|
4274|05/02/2015|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
2763|13/02/2015|Trabajó al menos una hora||||||Temporaria|35 o más horas|Programador web, Administracion de redes|Patrón|Total|N|N|S|
4220|24/02/2015|Trabajó al menos una hora||||||Temporaria|35 o más horas|Adm. de Red|Obrero o empleado|Parcial|N|N|N|
4230|24/02/2015|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Desarrollo de herramientas tecnológicas|Obrero o empleado|Total|S|N|S|
5648|18/03/2015|No esta pensando en trabajar|||||||||||N|N|N|
4884|19/03/2015|No esta pensando en trabajar|||||||||||N|N|N|
5900|08/04/2015|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5917|08/04/2015|No esta pensando en trabajar||||||||||||||
5988|08/04/2015|No esta pensando en trabajar||||||||||||||
6048|29/06/2015|No esta pensando en trabajar||||||||||||||
1475|07/07/2015|||||||||||||||
546|07/07/2015|||||||||||||||
177|07/07/2015|||||||||||||||
2619|07/07/2015|No esta pensando en trabajar||||||||||||||
3615|07/07/2015|Trabajó al menos una hora||||||Permanente|Mas de 10 y hasta 20 horas|Prof  matematica|Obrero o empleado|Total|S|N|S|
3636|15/07/2015|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollador|Obrero o empleado|Total|S|N|S|
5252|15/10/2015|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|Profesora de secundaria|Obrero o empleado|Parcial|S|N|S|
5414|15/10/2015|No esta pensando en trabajar|||||||||||N|N|N|
4698|01/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
5117|02/02/2016|Trabajó al menos una hora||||||Temporaria|35 o más horas|Instructor de actividades|Obrero o empleado|Sin relación|S|N|S|
5539|06/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
5061|08/02/2016|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Desarrollador|Pasante|Total|S|N|S|
5345|10/02/2016|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Local de venta de productos electricos|Obrero o empleado|Sin relación|N|N|S|
3697|14/02/2016|Trabajó al menos una hora||||||Permanente|35 o más horas|Soporte|Obrero o empleado|Parcial|S|N|S|
5946|19/02/2016|No esta pensando en trabajar|||||||||||N|N|N|
