id|carrera|plan|fecha_ingreso|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
9299|206|2011|22/03/2022|A|TANDIL|ESCUELA DE EDUCACION SECUNDARIA NRO.11-POLIVALENTE DE ARTE|BACHILLER CON ORIENTACION ARTISTICA ESP. EN GRABADO|
9306|211|2004|23/03/2022|A|TAFI VIEJO|INSTITUTO AGROTECNICO OBISPO COLOMBRES|TÉCNICO AGRONOMO|
9344|213|2014|19/04/2022|A|Lirigancho|ESCUELA DE EDUCACION MEDIA N°1                                                                      |BACHILLER EN ARTE - ARTES VISUALES|
9348|213|2014|19/04/2022|A|TRES ARROYOS|ESCUELA DE EDUCACION MEDIA N°1                                                                      |BACHILLER EN ARTE - ARTES VISUALES|
2700|206|S95|12/04/2002|P|MAR DEL PLATA|ESCUELA Nº 4-033 LAUREANA F. DE OLAZABAL|TÉCNICO ELECTROMECANICO|
2709|206|S95|12/04/2002|P|MAR DEL PLATA|COLEGIO EL TRANSITO|BACHILLER CON ORIENTACION EN ECONOM.PROD.DE BIENES Y SERV|
2727|206|S95|22/04/2002|E|MAR DEL PLATA|INSTITUTO ALBERT EINSTEIN|BACHILLER EN CIENCIAS EXACTAS PERITO ENCUESTADOR|
2736|206|S95|23/04/2002|P||SAN PABLO||
2742|206|S95|23/04/2002|E||COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER CON CAPACITACION LABORAL EN ECON. Y GESTION DE LAS ORGAN.|
2746|206|S95|23/04/2002|E|MAR DEL PLATA|INSTITUTO PERALTA RAMOS|Bachiller Modalidad Economía y Gestión de las Organizaciones|
2768|206|S95|25/04/2002|P|CALETA OLIVIA|C.P.E.M. 8 DR ALBERTO PLOTTIER|BACHILLER CON ORIENTACION DOCENTE|
2768|207|1997|23/03/2009|N|CALETA OLIVIA|C.P.E.M. 8 DR ALBERTO PLOTTIER|BACHILLER CON ORIENTACION DOCENTE|
2768|208|2010|15/08/2011|P|CALETA OLIVIA|C.P.E.M. 8 DR ALBERTO PLOTTIER|BACHILLER CON ORIENTACION DOCENTE|
2768|214|2017|01/04/2018|P|CALETA OLIVIA|C.P.E.M. 8 DR ALBERTO PLOTTIER|BACHILLER CON ORIENTACION DOCENTE|
2782|206|S95|25/04/2002|P|MAR DEL PLATA|ESCUELA DE ENSEÑANZA MEDIA JESUS REDENTOR|BACHILLER CONTABLE|
2788|207|1997|25/04/2002|N|GENERAL PICO|ESCUELA Nº 4-003 TECNICO INDUSTRIAL EMILIO CIVIT|BACHILLER COMERCIAL|
2795|206|S95|26/04/2002|N|OLAVARRIA|COLEGIO SANTO DOMINGO|PERITO COMERCIAL C/OR. EN TÉCNICAS BANC. E IMPOSIT|
2813|206|S95|29/04/2002|P|DOLORES|25 DE MAYO|TÉCNICO EN COMPUTACION|
2813|212|2007|27/03/2013|P|DOLORES|25 DE MAYO|TÉCNICO EN COMPUTACION|
2814|204|1995|29/04/2002|P|TANDIL|ALFONSINA STORNI|BACHILLER EN CIENCIAS NATURALES|
2814|201|2004|14/03/2008|P|TANDIL|ALFONSINA STORNI|BACHILLER EN CIENCIAS NATURALES|
2814|205|2004|25/02/2010|P|TANDIL|ALFONSINA STORNI|BACHILLER EN CIENCIAS NATURALES|
2837|206|S95|30/04/2002|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO|
2850|206|S95|30/04/2002|P|TANDIL|ESCUELA 4-091 MARTIN M. DE GUEMES|HUMANIDADES Y CIENCIAS SOCIALES|
2850|212|2007|30/08/2016|P|TANDIL|ESCUELA 4-091 MARTIN M. DE GUEMES|HUMANIDADES Y CIENCIAS SOCIALES|
2850|213|2014|30/08/2016|P|TANDIL|ESCUELA 4-091 MARTIN M. DE GUEMES|HUMANIDADES Y CIENCIAS SOCIALES|
2866|206|S95|15/04/2002|P|MENDOZA|AGROINDUSTRIAL 25 DE MAYO||
2877|206|S95|15/04/2002|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO EN COMPUTACION|
2877|212|2007|09/02/2010|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO EN COMPUTACION|
2878|206|S95|15/04/2002|E|AZUL|NUESTRA SEÑORA DE FATIMA|TÉCNICO EN COMPUTACION|
2896|201|2004|16/04/2002|E|TAPALQUE|AGROINDUSTRIAL 25 DE MAYO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
2896|211|2004|29/05/2012|P|TAPALQUE|AGROINDUSTRIAL 25 DE MAYO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
2906|206|S95|19/04/2002|P|MAR DEL PLATA|SANTA MARIA|TÉCNICO ELECTRICISTA|
2953|206|S95|18/04/2002|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO|
2972|206|S95|24/04/2002|P|LANUS|ESCUELA|PERITO MERCANTIL|
2981|206|S95|30/04/2002|P|OLAVARRIA|ESCUELA Nº 4-002 FRAY LUIS BELTRAN|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
2984|206|S95|30/04/2002|P|AZUL|NUESTRA SEÑORA DE FATIMA|TÉCNICO ELECTROMECANICO|
2991|206|S95|30/04/2002|P|MAR DEL PLATA|ESCUELA AGROTECNICA HUACO||
10|206|1988|01/04/1981|P|AZUL|COLEGIO SANTO DOMINGO|BACHILLER COMUN|
14|206|1988|01/04/1981|P||||
15|206|S95|01/04/1982|P|TANDIL|||
20|206|1988|01/04/1982|P|TANDIL|||
31|206|1988|01/04/1983|P|ESQUEL|||
3519|211|2004|26/04/2004|P|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|PERITO MERCANTIL|
112|206|1988|01/04/1985|P||||
104|206|1988|01/04/1985|E|TANDIL|||
114|206|1988|01/04/1985|P||||
158|206|1988|01/04/1986|P|TANDIL|||
126|206|1988|01/04/1986|E|NECOCHEA|||
131|206|1988|01/04/1986|E|NECOCHEA|||
178|206|1988|01/04/1987|E||||
222|206|1988|01/04/1987|P|TANDIL|||
228|206|1988|01/04/1987|E|TANDIL|||
221|206|1988|01/04/1987|E|TANDIL|ALFONSINA STORNI|PERITO MERCANTIL|
181|206|1988|01/04/1987|P||||
194|206|1988|01/04/1987|E|PUERTO BELGRANO|||
240|206|1988|01/04/1987|P||||
243|206|1988|01/04/1987|P||||
316|206|1988|01/04/1988|E||||
267|206|1988|01/04/1988|E|SAN MANUEL|COLEGIO NACIONAL SUPERIOR Nº1 DE RAWSON|BACHILLER NACIONAL|
278|206|S95|01/04/1988|P|TANDIL|||
277|206|1988|01/04/1988|E||||
257|206|1988|01/04/1988|E|LAPRIDA|||
293|206|1988|01/04/1988|P||||
300|206|1988|01/04/1988|P||||
317|206|1988|01/04/1988|E|TANDIL|||
298|206|1988|01/04/1988|E|TANDIL|||
3483|208|1997|23/04/2004|P||ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
370|206|1988|01/04/1989|E|USHUAIA|||
389|206|1988|01/04/1989|E||||
353|206|1988|01/04/1989|E|RAUCH|||
365|206|1988|01/04/1989|P|AVELLANEDA|||
364|206|1988|01/04/1989|E||||
387|206|1988|01/04/1989|E||||
495|206|S95|01/04/1990|P|TANDIL|ESCUELA NACIONAL DE COMERCIO|BACHILLER NACIONAL|
495|213|2014|21/03/2022|A|TANDIL|ESCUELA NACIONAL DE COMERCIO|BACHILLER NACIONAL|
439|206|1988|01/04/1990|E|AYACUCHO|||
480|206|1988|01/04/1990|E|SAN CAYETANO|||
459|206|1988|01/04/1990|E||||
451|206|1988|01/04/1990|E|TANDIL|||
320|206|1988|01/04/1990|P||||
438|206|1988|01/04/1990|E|TRES ARROYOS|||
576|206|1988|01/04/1991|A|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
576|208|2010|11/03/2015|A|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
541|206|1988|01/04/1991|P|TANDIL|||
582|206|1988|01/04/1991|P|GENERAL ALVEAR||PERITO MERCANTIL|
553|206|1988|01/04/1991|E|AZUL|||
568|206|1988|01/04/1991|E|TANDIL|||
613|206|1988|01/04/1992|P|OLAVARRIA|ANTONIO QUARANTA Nº79|BACHILLER FISICO-MATEMATICO|
621|206|S95|01/04/1992|P|RAUCH|||
648|206|1988|01/04/1992|P|AZUL|||
664|201|1999|01/04/1992|P||||
628|206|1988|01/04/1992|P|LAPRIDA|||
666|206|1988|01/04/1992|E|PEHUAJO||BACHILLER|
3528|211|2004|26/04/2004|P|TANDIL|ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
682|206|1988|01/04/1992|E|TANDIL|||
801|206|S95|01/04/1993|P|OLAVARRIA|||
839|206|1988|01/04/1993|E||||
785|206|S95|01/04/1993|P|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|PERITO MERCANTIL|
833|201|1999|01/04/1993|N|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER EN CIENCIAS|
833|204|1995|01/04/1993|P|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER EN CIENCIAS|
833|206|1988|01/04/1993|N|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER EN CIENCIAS|
746|206|1988|01/04/1993|E|GOBERNADOR GREGORES|||
813|206|1988|01/04/1993|E|Ciudad Autónoma de Buenos Aires|||
775|206|1988|01/04/1993|E||||
790|206|1988|01/04/1993|E|BAHIA BLANCA|||
767|206|1988|01/04/1993|P||||
771|206|1988|01/04/1993|P||||
788|206|1988|01/04/1993|P||||
821|206|1988|01/04/1993|E||||
821|208|2010|20/04/2012|P||||
838|206|S95|01/04/1993|P|MAR DEL PLATA|||
910|206|S95|01/04/1994|P|AZUL|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|TÉCNICO EN COMPUTACION|
982|206|S95|01/04/1994|E|Ciudad Autónoma de Buenos Aires||BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS|
913|206|S95|01/04/1994|P|MAR DEL PLATA|||
873|206|S95|01/04/1994|P|AZUL|||
888|206|S95|01/04/1994|P|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|PERITO MERCANTIL|
888|214|2017|01/04/2018|P|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|PERITO MERCANTIL|
888|213|2014|05/02/2019|P|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|PERITO MERCANTIL|
1014|206|S95|01/04/1994|P||||
905|206|S95|01/04/1994|E||NUESTRA SEÑORA DE LA MERCED|TÉCNICO EN COMPUTACION|
899|206|S95|01/04/1994|P|LA PLATA|||
1012|206|1988|01/04/1994|P|LA PLATA|||
898|206|S95|01/04/1994|P||MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
916|206|S95|01/04/1994|E||||
857|201|1999|01/04/1994|N||||
857|203|1999|01/04/1994|N||||
857|205|1995|01/04/1994|N||||
1043|206|1988|01/04/1995|P|PEHUAJO|||
1140|204|1995|01/04/1995|N|TRES ARROYOS|||
1140|206|S95|01/04/1995|N|TRES ARROYOS|||
1151|204|1995|01/04/1995|N|SAN JUAN|||
1151|206|S95|01/04/1995|N|SAN JUAN|||
1168|206|S95|01/04/1995|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
1168|212|2007|22/02/2010|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
360|206|1988|01/04/1995|P||||
414|206|1988|01/04/1995|P||||
770|206|1988|01/04/1995|P||||
1113|206|S95|01/04/1995|P|OLAVARRIA|||
1171|206|S95|01/04/1995|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO MECANICO ELECTRICISTA|
488|206|1988|01/04/1995|P|ORENSE|ESCUELA DE EDUCACION MEDIA Nº 1 GRAL JOSE DE SAN MARTIN|BACHILLER EN CIENCIAS SOCIALES|
488|212|2007|27/10/2016|P|ORENSE|ESCUELA DE EDUCACION MEDIA Nº 1 GRAL JOSE DE SAN MARTIN|BACHILLER EN CIENCIAS SOCIALES|
1090|206|S95|01/04/1995|P|TANDIL|||
1163|206|S95|01/04/1995|P|LA PLATA|||
184|206|1988|01/04/1995|P||||
1155|206|1988|01/04/1995|P|AZUL|||
1150|206|S95|01/04/1995|P|TANDIL|||
308|206|1988|01/04/1995|P||||
1106|206|1988|01/04/1995|P|MAR DEL PLATA|||
269|206|1988|01/04/1995|E||||
1138|206|S95|01/04/1995|P|OLAVARRIA|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|TÉCNICO ELECTRONICO|
1041|206|S95|01/04/1995|E|AZUL|ESCUELA TECNICA Nº 2 VICENTE PEREDA|TÉCNICO EN COMPUTACION|
407|206|1988|01/04/1995|P||||
564|206|1988|01/04/1995|P||||
961|206|1988|01/04/1995|P||||
1158|206|S95|01/04/1995|P|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO EN COMPUTACION|
1051|206|S95|01/04/1995|P|OLAVARRIA|ANTONIO DE LA TORRE|BACHILLER|
742|206|1988|01/04/1995|P||||
1058|206|S95|01/04/1995|P|MAR DEL PLATA|||
1142|206|S95|01/04/1995|P|MAR DEL PLATA|||
1179|206|1988|01/04/1995|P|AVELLANEDA|||
1148|206|S95|01/04/1995|P|TANDIL|PROFESOR JAVIER FROILAN FERRERO|BACHILLER|
1148|209|1998|01/04/1995|N|TANDIL|PROFESOR JAVIER FROILAN FERRERO|BACHILLER|
1125|206|2011|01/04/1995|P|RAUCH|MONS. AMERICO ORZALI|MAESTRO MAYOR DE OBRAS|
1125|201|2004b|02/09/2021|A|RAUCH|MONS. AMERICO ORZALI|MAESTRO MAYOR DE OBRAS|
956|206|1988|01/04/1995|P||||
1062|204|1995|01/04/1995|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
1401|206|S95|01/04/1996|P|TANDIL|||
1381|206|S95|01/04/1996|P||NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
1381|207|1997|01/04/1996|P||NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
1304|206|S95|01/04/1996|P|Ciudad Autónoma de Buenos Aires|||
1326|206|S95|01/04/1996|E|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO EN COMPUTACION|
1269|205|1995|01/04/1996|E||NUESTRA SEÑORA DE LA MERCED|TÉCNICO ELECTROMECANICO|
1405|206|S95|01/04/1996|P|MAR DEL PLATA|||
1261|206|S95|01/04/1996|P|TRES ARROYOS|ALELUYA|BACHILLER COMERCIAL|
1275|201|1999|01/04/1996|P||PROFESOR JAVIER FROILAN FERRERO|BACHILLER NACIONAL|
1275|205|1995|01/04/1996|P||PROFESOR JAVIER FROILAN FERRERO|BACHILLER NACIONAL|
1275|206|S95|01/04/1996|N||PROFESOR JAVIER FROILAN FERRERO|BACHILLER NACIONAL|
1302|206|S95|01/04/1996|P|OLAVARRIA|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|TÉCNICO ELECTROMECANICO|
1332|206|S95|01/04/1996|P|TANDIL|||
1324|201|1999|01/04/1996|N||COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1324|204|1995|01/04/1996|E||COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1362|206|S95|01/04/1996|P|TANDIL|||
1282|206|S95|01/04/1996|E||ALFONSINA STORNI|PERITO MERCANTIL|
1226|206|S95|01/04/1996|P|AYACUCHO|||
1389|206|S95|01/04/1996|E||NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
1314|206|S95|01/04/1996|E||ARGENTINO EXCELSIOR|PERITO MERCANTIL CON ORIENTACIÓN EN COMPUTACION|
1402|206|S95|01/04/1996|P|MAR DEL PLATA|||
1248|206|S95|01/04/1996|P|OLAVARRIA|||
1250|206|S95|01/04/1996|P|CORONEL DORREGO|||
1334|206|S95|01/04/1996|N|MAR DEL PLATA|ESCUELA DE EDUCACIÓN TÉCNICA Nº5|TÉCNICO EN COMPUTACION|
1334|212|2007|01/10/2007|N|MAR DEL PLATA|ESCUELA DE EDUCACIÓN TÉCNICA Nº5|TÉCNICO EN COMPUTACION|
1334|213|2014|06/04/2016|E|MAR DEL PLATA|ESCUELA DE EDUCACIÓN TÉCNICA Nº5|TÉCNICO EN COMPUTACION|
1212|206|S95|01/04/1996|P|MAR DEL PLATA|||
1379|206|S95|01/04/1996|P|TANDIL|||
1306|206|S95|01/04/1996|P|MAR DEL PLATA|||
1463|206|S95|01/04/1997|E||E.P.E.T. Nº1 ING. ROGELIO BOERO|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
1623|206|S95|01/04/1997|P|MAR DEL PLATA|||
1495|206|S95|01/04/1997|P|TANDIL|||
1615|206|S95|01/04/1997|P|MAR DEL PLATA|||
1468|206|S95|01/04/1997|P|| MONS. DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER CON ORIENTACION AUXILIAR DE LABORATORIO|
1498|206|S95|01/04/1997|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO|
1498|212|2007|04/09/2007|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO|
1430|206|S95|01/04/1997|P|CIPOLLETTI|||
1507|206|S95|01/04/1997|E||INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|TÉCNICO ELECTROMECANICO|
1534|206|S95|01/04/1997|P|AZUL|||
1502|206|S95|01/04/1997|P|OLAVARRIA|||
1511|206|S95|01/04/1997|E|MAR DEL PLATA|COLEGIO JOSE MANUEL ESTRADA|BACHILLER MERCANTIL|
1453|206|S95|01/04/1997|P|NECOCHEA|BACH Y MAG ESP EN ACTIVIDADES PRACTICAS GENERAL SAN MARTIN|TÉCNICO ELECTROMECANICO|
1442|206|S95|01/04/1997|P|OLAVARRIA|VICTORINA L. DE NAVARRO|BACHILLER MERCANTIL|
1590|206|S95|01/04/1997|P|TANDIL|||
1628|206|S95|01/04/1997|P|QUILMES|||
1487|206|S95|01/04/1997|P|MAR DEL PLATA|||
1072|206|S95|01/04/1997|P|MAR DEL PLATA|||
1610|206|S95|01/04/1997|P|MAR DEL PLATA|ESCUELA AGROTECNICA DE ZONDA|BACHILLER CON ORIENTACION HUMANISTA|
1610|214|2017|01/04/2018|P|MAR DEL PLATA|ESCUELA AGROTECNICA DE ZONDA|BACHILLER CON ORIENTACION HUMANISTA|
1668|206|S95|01/04/1998|P|TANDIL|FRAY JUSTO SANTA MARIA DE ORO|BACHILLER COMUN|
1669|206|S95|01/04/1998|P|VILLA GESELL|||
1844|206|S95|01/04/1998|P|LOMAS DE ZAMORA|||
1787|206|S95|01/04/1998|P|CORONEL DORREGO|||
1791|206|S95|01/04/1998|P|MAR DEL PLATA|||
1665|206|S95|01/04/1998|P|Ciudad Autónoma de Buenos Aires|||
1798|206|S95|01/04/1998|E||AGROINDUSTRIAL 25 DE MAYO|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
1013|206|S95|01/04/1998|P|TANDIL|||
2699|205|1995|01/04/1998|E||NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
1805|206|S95|01/04/1998|P|TANDIL|COLEGIO SEC SAN FRANCISCO DE ASIS|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
1722|206|S95|01/04/1998|E||INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
1725|206|S95|01/04/1998|P|TANDIL|||
1662|206|S95|01/04/1998|P|BAHIA BLANCA||BACHILLER|
1730|206|S95|01/04/1998|E|Ciudad Autónoma de Buenos Aires|25 DE MAYO|TÉCNICO EN COMPUTACION|
1731|206|S95|01/04/1998|P|RAUCH|SAN AGUSTIN|BACHILLER MERCANTIL|
1731|213|2014|03/09/2018|P|RAUCH|SAN AGUSTIN|BACHILLER MERCANTIL|
1732|206|S95|01/04/1998|E||COLEGIO SECUNDARIO DR. DIEGO DE SALINAS|BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES|
1734|206|S95|01/04/1998|P|CIPOLLETTI|||
1736|206|S95|01/04/1998|P|MAR DEL PLATA|SANTO TOMAS DE AQUINO|PERITO MERCANTIL|
1740|206|S95|01/04/1998|P|SANTA ROSA|||
1744|206|S95|01/04/1998|P|TANDIL|COLEGIO SECUNDARIO DR. DIEGO DE SALINAS||
1830|206|S95|01/04/1998|P|BALCARCE|INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|TÉCNICO ELECTROMECANICO|
1751|206|S95|01/04/1998|P|TANDIL|||
1865|206|S95|01/04/1999|P|AZUL|NUESTRA SEÑORA DE FATIMA|BACHILLER|
1868|206|S95|01/04/1999|E|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO EN COMPUTACION|
1870|206|S95|01/04/1999|P|GENERAL PICO|EPET Nº 8 DE NEUQUEN|PERITO MERCANTIL C/ESP. CONTABLE E IMPOSITIVA|
1870|207|1997|07/02/2005|E|GENERAL PICO|EPET Nº 8 DE NEUQUEN|PERITO MERCANTIL C/ESP. CONTABLE E IMPOSITIVA|
1875|206|S95|01/04/1999|N|MAR DEL PLATA|||
1877|206|S95|01/04/1999|E|TRES ARROYOS|ALFONSINA STORNI|BACHILLER|
1979|206|S95|01/04/1999|P|Ciudad Autónoma de Buenos Aires|ESCUELA Nº 4-055 PRESBITERO CONSTANTINO SPAGNOLO|BACHILLER CONTABLE|
1881|206|S95|01/04/1999|P|MAR DEL PLATA|||
1883|206|S95|01/04/1999|P|MAR DEL PLATA|||
1893|206|S95|01/04/1999|P|PEHUAJO|||
1901|204|1995|01/04/1999|P|TANDIL|||
1901|205|1995|01/04/1999|P|TANDIL|||
1902|206|S95|01/04/1999|N|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1902|210|2000|01/04/1999|P|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1010|201|1999|01/04/1999|P|HENDERSON|INSTITUTO SANTA TERESITA|BACHILLER CON ORIENTACION DOCENTE|
1010|206|S95|01/04/1999|P|HENDERSON|INSTITUTO SANTA TERESITA|BACHILLER CON ORIENTACION DOCENTE|
1010|213|2014|22/02/2019|P|HENDERSON|INSTITUTO SANTA TERESITA|BACHILLER CON ORIENTACION DOCENTE|
1642|206|S95|01/04/1999|P|San Pablo|TORIBIO DE LUZURIAGA||
1910|206|S95|01/04/1999|E|MAR DEL PLATA|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER|
1915|206|S95|01/04/1999|P|MAR DEL PLATA|||
1929|206|S95|01/04/1999|P|TANDIL||BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2010|209|1998|01/04/1999|P|SAN LUIS|||
1942|206|S95|01/04/1999|P|MAR DEL PLATA|||
2040|206|S95|01/04/1999|P|AZUL|E.P.E.T. Nº1 ING. ROGELIO BOERO|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2042|206|S95|01/04/1999|P|MAR DEL PLATA|||
1957|206|S95|01/04/1999|P|||PERITO MERCANTIL|
1957|212|2007|05/04/2010|P|||PERITO MERCANTIL|
2114|201|1999|01/04/2000|N||ALFONSINA STORNI|BACHILLER CON ORIENTACION EN ALIMENTACION|
2114|205|1995|01/04/2000|E||ALFONSINA STORNI|BACHILLER CON ORIENTACION EN ALIMENTACION|
2122|206|S95|01/04/2000|P|MAR DEL PLATA|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER|
2327|204|1995|01/04/2000|N|BOLIVAR|ING. ANTONIO ARBOIT Nº 4/ 016||
2327|210|2000|01/04/2000|E|BOLIVAR|ING. ANTONIO ARBOIT Nº 4/ 016||
2362|210|2000|01/04/2000|E|AZUL||BACHILLER EN GESTION Y ADMINISTRACION|
2334|206|S95|01/04/2000|P|TANDIL|ANTONIO DE LA TORRE|BACHILLER|
2145|206|S95|01/04/2000|P|AZUL|MONS. AMERICO ORZALI|BACHILLER CON ESPECIALIZACION EN GESTION Y ADMINISTRACION|
2152|206|S95|01/04/2000|P|GENERAL MADARIAGA|LICEO PAULA ALBARRACIN DE SARMIENTO|BACHILLER CON ORIENTACION AGRICOLA|
2255|206|S95|01/04/2000|P|VIEDMA|||
2155|206|S95|01/04/2000|P|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
2374|201|1999|01/04/2000|N|TANDIL|||
2374|210|2000|01/04/2000|N|TANDIL|||
2256|206|S95|01/04/2000|P|MAR DEL PLATA|||
2379|210|2000|01/04/2000|P|TANDIL|ALFONSINA STORNI|BACHILLER CON ORIENTACION EN TECNICAS DE LABORATORIO|
2165|206|S95|01/04/2000|P|DOLORES|||
2384|210|2000|01/04/2000|P|TANDIL|ALFONSINA STORNI|PERITO MERCANTIL|
2385|210|2000|01/04/2000|P|TANDIL||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
2351|206|S95|01/04/2000|P|MAR DEL PLATA|SANTA MARIA|TÉCNICO ELECTRICISTA|
2351|212|2007|05/09/2007|P|MAR DEL PLATA|SANTA MARIA|TÉCNICO ELECTRICISTA|
2090|206|S95|01/04/2000|N|MAR DEL PLATA|ALVARES CONDARCO|BACHILLER CON ORIENTACION EN COMPUTACION|
3534|211|2004|26/04/2004|P|OLAVARRIA|||
2096|206|S95|01/04/2000|P|MAR DEL PLATA|||
2202|206|S95|01/04/2000|P|AYACUCHO|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
2415|206|S95|01/04/2000|E|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO|
2211|206|S95|01/04/2000|N|TANDIL|COLEGIO SEC SAN FRANCISCO DE ASIS|BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES|
2409|210|2000|01/04/2000|P|TANDIL|||
673|206|S95|01/04/2000|N|TANDIL|||
673|210|2000|01/04/2000|N|TANDIL|||
2214|206|S95|01/04/2000|N|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER MERCANTIL|
2218|206|S95|01/04/2000|P|AZUL|COLEGIO NACIONAL SUPERIOR Nº1 DE RAWSON|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
2220|206|S95|01/04/2000|E|AZUL|E.P.E.T. Nº1 ING. ROGELIO BOERO|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
2111|206|S95|01/04/2000|P|ADOLFO GONZALES CHAVES|||
2234|206|S95|01/04/2000|E|MAR DEL PLATA|ARTURO ALESSANDRI PALMA|TÉCNICO EN ADMINISTRACION DE EMPRESAS|
2295|206|S95|01/04/1996|P|NECOCHEA|NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
