id|fecha_relevamiento|alu_cos_est_ap_fam|alu_cos_est_plsoc|alu_cos_est_trab|alu_cos_est_beca|tiene_beca|tiene_beca_univ|tiene_beca_inter|tiene_beca_nacio|alu_beca_prov|alu_beca_muni|alu_beca_otra|alu_beca_tipo_ser|alu_beca_tipo_eco|alu_beca_tipo_inv|alu_beca_eco_tran|alu_beca_eco_efec|alu_beca_eco_foto|alu_beca_eco_habi|alu_beca_eco_come|alu_cos_est_otra|alu_cos_est_espec|
4835|30/10/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|CLASES PARTICULARES|
3108|30/11/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1986|08/01/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3777|01/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4627|04/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4404|04/02/2013|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5138|05/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2971|05/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1505|06/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5130|07/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5147|08/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3637|08/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4824|10/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4276|11/02/2013|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2535|11/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4809|11/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4526|12/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4080|12/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4820|12/02/2013|N|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
4750|12/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5069|13/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3326|13/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4604|14/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4755|14/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4712|14/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2545|16/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4570|18/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4334|18/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4698|19/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3943|20/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4340|20/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4239|25/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4782|25/02/2013|N|S|N|S|S|S|N|N|N|N|N|N|S|N|N|S|N|N|N|N||
3808|26/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5164|27/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3836|01/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3317|01/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4572|02/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4919|03/03/2013|S|N|N|S|S|N|N|N|N|N|N|N|S|N|S|N|N|N|N|N||
3398|03/03/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3575|04/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3340|04/03/2013|S|N|S|S|S|N|N|N|N|N|S|N|S|N|N|S|N|N|N|N||
5039|10/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3958|10/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3100|11/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4640|13/03/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2296|16/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5011|17/03/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4306|18/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2879|19/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3613|20/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1772|21/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3805|22/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3562|25/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2813|26/03/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3860|26/03/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5521|03/04/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5540|05/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5541|05/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5550|05/04/2013|S|N|N|S|S|S|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5565|08/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4366|08/04/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5569|08/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5571|08/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5579|09/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5584|09/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5598|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5599|10/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5602|10/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5616|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5617|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5618|10/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5621|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5637|11/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5645|11/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5666|12/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5670|12/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5672|17/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5675|17/04/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5295|02/05/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3241|09/05/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2763|16/05/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5037|01/06/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2723|02/07/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1224|15/08/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1531|05/09/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3438|10/09/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
267|12/09/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3594|12/09/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2179|17/10/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1727|13/12/2013|||||N|||||||||||||||||
9350|20/12/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5234|01/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5306|02/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5142|03/02/2014|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4553|03/02/2014|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5051|03/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4610|04/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5271|05/02/2014|N|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5158|05/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3851|06/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1348|06/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2844|06/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5414|07/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4889|07/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5323|08/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5470|09/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4774|11/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4666|11/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5422|13/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5383|14/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4746|14/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4301|16/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4045|17/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3201|19/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5230|20/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3871|20/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3681|21/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1427|21/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4067|22/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
826|26/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5274|26/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4163|28/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5290|02/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3642|04/03/2014|N|N|N|S|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N||
3940|05/03/2014|S|N|N|S|S|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N||
4764|05/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2711|06/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2765|06/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4805|06/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4557|06/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4819|06/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5387|07/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4572|08/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3444|10/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4212|10/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4755|10/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3349|11/03/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1063|12/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5216|14/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2905|16/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5056|16/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3387|16/03/2014|S|N|N|S|S|S|N|N|N|N|N|S|N|N|N|N|N|N|N|N||
3361|17/03/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
47|19/03/2014|||||N|||||||||||||||||
1527|21/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4357|21/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4356|26/03/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3070|27/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3947|31/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4971|07/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5268|10/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5717|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5721|01/04/2014|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5726|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5733|01/04/2014|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5743|01/04/2014|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5744|01/04/2014|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5800|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5801|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5832|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5847|01/04/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5856|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5867|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5868|01/04/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5869|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5874|01/04/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5876|01/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5885|01/04/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5886|01/04/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5561|28/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3149|30/04/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4426|30/04/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4633|03/05/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
872|05/05/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5616|21/05/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3316|28/05/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5610|06/06/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5550|17/06/2014|S|N|N|S|S|S|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
3673|23/06/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3880|02/07/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5895|05/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1616|17/07/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5633|04/08/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2153|04/08/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4339|06/08/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3837|11/08/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|Clases particulares|
1119|13/08/2014|N||S||N|||||||||||||||||
5642|14/08/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5663|15/08/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4441|21/08/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3811|22/08/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3319|24/08/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5634|25/08/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5173|27/08/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5008|02/09/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4099|10/09/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5358|16/09/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5430|30/09/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5295|06/10/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4615|08/10/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1117|13/10/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3179|23/10/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5123|24/10/2014|N|N|S|S|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N||
2757|20/11/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5793|04/01/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5512|01/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3645|01/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3507|01/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3599|01/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4571|01/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5273|01/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4728|02/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4670|02/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4486|02/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4514|02/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5296|02/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5892|02/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5774|02/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5808|03/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5072|03/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5233|03/02/2015|S|N|N|S|S|S|N|N|N|N|N|N|S|N|N|S|N|N|N|N||
4809|04/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2588|04/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3047|04/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4325|04/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4608|04/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4049|04/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3637|04/02/2015|N|N|S|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5665|04/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4290|05/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5836|05/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4349|05/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4316|06/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3968|06/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5385|06/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3113|07/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2182|07/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5522|07/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3847|08/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4559|08/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5775|08/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4526|09/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2741|09/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4671|09/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4641|09/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2510|09/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5894|10/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5888|10/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4444|10/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4118|10/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5511|10/02/2015|N|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
4098|10/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4977|12/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3252|12/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4774|12/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4890|12/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3155|13/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4868|13/02/2015|N|N|S|S|S|S|N|N|N|N|N|N|S|N|N|S|N|N|N|N||
5418|13/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3984|16/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4442|18/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3264|18/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4610|18/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5153|19/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5604|20/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4129|20/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3751|20/02/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4852|21/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4019|23/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4395|23/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
