id|fecha_relevamiento|alu_cos_est_ap_fam|alu_cos_est_plsoc|alu_cos_est_trab|alu_cos_est_beca|tiene_beca|tiene_beca_univ|tiene_beca_inter|tiene_beca_nacio|alu_beca_prov|alu_beca_muni|alu_beca_otra|alu_beca_tipo_ser|alu_beca_tipo_eco|alu_beca_tipo_inv|alu_beca_eco_tran|alu_beca_eco_efec|alu_beca_eco_foto|alu_beca_eco_habi|alu_beca_eco_come|alu_cos_est_otra|alu_cos_est_espec|
9046|16/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9048|16/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9060|17/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9073|21/03/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9075|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9079|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9101|21/03/2022|S|N|N|S|N|S|N|S|N|N|N|N|S|N|N|S|N|S|N|N||
9102|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9114|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9141|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9154|21/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9162|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9168|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9175|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9195|21/03/2022|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|||
9205|21/03/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9212|21/03/2022|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|||
9247|21/03/2022|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|||
9254|21/03/2022|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|||
9277|21/03/2022|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|||
9290|21/03/2022|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|||
9298|22/03/2022||||||||||||||||||||||
9311|23/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
9345|28/06/2022|S|N|N|S||N|N|S|N|N|N|N|S|N|N|S|N|N|N|||
30|28/02/2007|N||S||N|N|N|N||||||||||||||
53|23/02/2005|S||N||N|N|N|N||||||||||||||
68|31/08/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
72|01/04/2002|||||N|||||||||||||||||
82|15/04/2004|||||N|||||||||||||||||
95|05/04/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
96|03/09/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
98|01/04/2002|||||N|||||||||||||||||
107|01/04/2002|||||N|||||||||||||||||
113|01/04/2002|||||N|||||||||||||||||
115|01/04/2002|||||N|||||||||||||||||
150|19/06/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
177|20/04/2017|||||N|||||||||||||||||
180|01/04/2002|||||N|||||||||||||||||
182|20/04/2017|||||N|||||||||||||||||
204|01/04/2002|||||N|||||||||||||||||
208|01/04/2002|||||N|||||||||||||||||
226|20/04/2017|||||N|||||||||||||||||
252|01/04/2002|||||N|||||||||||||||||
255|20/04/2017|||||N|||||||||||||||||
268|01/04/2002|||||N|||||||||||||||||
273|01/04/2002|||||N|||||||||||||||||
283|01/04/2002|||||N|||||||||||||||||
290|01/04/2002|||||N|||||||||||||||||
315|11/05/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
334|01/04/2002|||||N|||||||||||||||||
343|01/12/2002|||||N|||||||||||||||||
346|01/04/2002|||||N|||||||||||||||||
349|01/04/2002|||||N|||||||||||||||||
357|01/04/2002|||||N|||||||||||||||||
358|22/02/2006|N||S||N|N|N|N||||||||||||||
379|23/03/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
390|29/03/2005|N||S||N|N|N|N||||||||||||||
443|01/04/2002|||||N|||||||||||||||||
471|01/04/2002|||||N|||||||||||||||||
481|01/04/2002|||||N|||||||||||||||||
486|01/04/2002|||||N|||||||||||||||||
500|20/04/2017|||||N|||||||||||||||||
503|01/04/2002|||||N|||||||||||||||||
505|20/04/2017|||||N|||||||||||||||||
526|20/04/2017|||||N|||||||||||||||||
534|13/02/2003|||||N|||||||||||||||||
546|05/04/2022|||||N|||||||||||||||||
550|01/04/2002|||||N|||||||||||||||||
584|01/04/2002|||||N|||||||||||||||||
590|01/04/2002|||||N|||||||||||||||||
595|20/10/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
600|01/04/2002|||||N|||||||||||||||||
602|20/04/2017|||||N|||||||||||||||||
606|05/02/2003|||||N|||||||||||||||||
612|01/04/2002|||||N|||||||||||||||||
631|09/06/2014||||||||||||||||||||||
633|20/05/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
635|14/03/2005|N||S||N|N|N|N||||||||||||||
640|01/04/2002|||||N|||||||||||||||||
652|01/04/2002|||||N|||||||||||||||||
656|01/04/2002|||||N|||||||||||||||||
689|01/04/2002|||||N|||||||||||||||||
709|01/04/2002|||||N|||||||||||||||||
718|07/07/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
727|01/04/2002|||||N|||||||||||||||||
728|09/03/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
740|26/05/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
745|01/04/2002|||||N|||||||||||||||||
764|07/02/2003|||||N|||||||||||||||||
811|01/04/2002|||||N|||||||||||||||||
822|01/04/2002|||||N|||||||||||||||||
836|10/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
846|01/04/2002|||||N|||||||||||||||||
886|01/04/2002|||||N|||||||||||||||||
930|01/04/2002|||||N|||||||||||||||||
933|02/03/2006|N||S||N|N|N|N||||||||||||||
942|01/04/2002|||||N|||||||||||||||||
943|04/02/2003|||||N|||||||||||||||||
955|01/04/2002|||||N|||||||||||||||||
975|01/04/2002|||||N|||||||||||||||||
981|01/04/2002|||||N|||||||||||||||||
983|01/04/2002|||||N|||||||||||||||||
995|01/04/2002|||||N|||||||||||||||||
1003|01/04/2002|||||N|||||||||||||||||
1009|01/04/2002|||||N|||||||||||||||||
1019|01/04/2002|||||N|||||||||||||||||
1022|20/12/2002|||||N|||||||||||||||||
1038|01/04/2002|||||N|||||||||||||||||
1042|21/02/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1047|01/04/2002|||||N|||||||||||||||||
1060|22/03/2006|S||N||N|N|N|N||||||||||||||
1069|20/08/2008|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1082|01/04/2002|||||N|||||||||||||||||
1102|21/06/2022|S||N||N|N|N|N||||||||||||||
1116|01/04/2002|||||N|||||||||||||||||
1118|12/02/2003|||||N|||||||||||||||||
1119|21/06/2022|N||S||N|||||||||||||||||
1127|20/12/2002|||||N|||||||||||||||||
1139|06/12/2002|||||N|||||||||||||||||
1144|01/04/2002|||||N|||||||||||||||||
1156|01/04/2002|||||N|||||||||||||||||
1204|01/04/2002|||||N|||||||||||||||||
1208|20/04/2017|S||N||N|||||||||||||||||
1228|20/04/2017|||||N|||||||||||||||||
1257|01/04/2002|||||N|||||||||||||||||
1266|01/04/2002|||||N|||||||||||||||||
1276|01/04/2002|||||N|||||||||||||||||
1308|01/04/2002|||||N|||||||||||||||||
1313|01/04/2002|||||N|||||||||||||||||
1325|01/04/2002|||||N|||||||||||||||||
1339|01/04/2002|||||N|||||||||||||||||
1363|01/04/2002|||||N|||||||||||||||||
1410|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1425|01/04/2002|||||N|||||||||||||||||
1434|01/04/2002|||||N|||||||||||||||||
1459|01/04/2002|||||N|||||||||||||||||
1465|01/04/2002|||||N|||||||||||||||||
1473|23/06/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1475|20/04/2017|||||N|||||||||||||||||
1477|08/03/2006|N||S||N|N|N|N||||||||||||||
1485|01/04/2002|||||N|||||||||||||||||
1497|02/04/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1514|01/04/2002|||||N|||||||||||||||||
1538|21/06/2022|||||N|||||||||||||||||
1562|25/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1573|01/04/2002|||||N|||||||||||||||||
1582|13/12/2002|||||N|||||||||||||||||
1595|01/04/2002|||||N|||||||||||||||||
1604|28/06/2005|N||S||N|N|N|N||||||||||||||
1607|01/04/2002|||||N|||||||||||||||||
1611|01/04/2002|||||N|||||||||||||||||
1613|01/04/2002|||||N|||||||||||||||||
1631|01/04/2002|||||N|||||||||||||||||
1645|06/02/2004|||||N|||||||||||||||||
3589|06/02/2004|||||N|||||||||||||||||
1654|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1659|20/04/2017|N||S||N|N|N|N||||||||||||||
1710|01/04/2002|||||N|||||||||||||||||
1729|13/02/2020|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1738|20/04/2017|S||S||N|N|N|N||||||||||||||
1743|01/04/2002|||||N|||||||||||||||||
1748|06/02/2008|N||S||N|N|N|N||||||||||||||
1758|31/03/2004|S||N||N|N|N|N||||||||||||||
1761|01/04/2002|||||N|||||||||||||||||
1776|01/04/2002|||||N|||||||||||||||||
1779|10/10/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1790|24/02/2004|N||S||N|N|N|N||||||||||||||
1792|01/04/2002|||||N|||||||||||||||||
1810|01/04/2002|||||N|||||||||||||||||
1822|01/04/2002|||||N|||||||||||||||||
1828|01/04/2002|||||N|||||||||||||||||
1847|01/04/2002|||||N|||||||||||||||||
1859|09/12/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1867|01/04/2002|||||N|||||||||||||||||
1874|25/02/2004|S||N||N|||||||||||||||||
1884|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1894|18/03/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1897|10/03/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1924|10/08/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1925|01/04/2002|||||N|||||||||||||||||
1927|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1931|01/04/2002|||||N|||||||||||||||||
1944|10/03/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1950|12/02/2004|S||N||N|||||||||||||||||
1952|01/04/2002|||||N|||||||||||||||||
1961|05/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1962|05/07/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1963|01/04/2002|||||N|||||||||||||||||
1975|17/11/2008|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1985|01/04/2002|||||N|||||||||||||||||
1999|16/06/2011|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2013|30/05/2007|N||S||N|N|N|N||||||||||||||
2027|07/05/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2030|16/02/2005|S||N||N|N|N|N||||||||||||||
2055|11/02/2003|||||N|||||||||||||||||
2057|29/03/2006|S||S||N|N|N|N||||||||||||||
2076|01/04/2002|||||N|||||||||||||||||
2085|01/04/2002|||||N|||||||||||||||||
2094|16/02/2011|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2110|13/09/2010|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2113|21/06/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|ayudantias|
2123|22/02/2012|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2129|01/04/2002|||||N|||||||||||||||||
2150|15/03/2005|S||N||N|N|N|N||||||||||||||
2175|15/03/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2180|09/03/2004|N||S||N|||||||||||||||||
2224|01/04/2002|||||N|||||||||||||||||
2228|16/07/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2229|20/08/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2236|01/04/2002|||||N|||||||||||||||||
2262|20/02/2007|S||N||N|N|N|N||||||||||||||
2291|26/09/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2298|21/06/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2304|01/04/2002|||||N|||||||||||||||||
2323|13/12/2002|||||N|||||||||||||||||
2337|01/04/2002|||||N|||||||||||||||||
2347|15/03/2007|N||S||N|N|N|N||||||||||||||
2349|01/04/2002|||||N|||||||||||||||||
2356|07/07/2004|||||N|||||||||||||||||
2369|01/04/2002|||||N|||||||||||||||||
2371|01/04/2002|||||N|||||||||||||||||
2375|01/04/2002|||||N|||||||||||||||||
2388|01/04/2002|||||N|||||||||||||||||
2400|01/04/2002|||||N|||||||||||||||||
2412|08/02/2004|S||S||N|||||||||||||||||
2428|09/02/2009|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2432|20/06/2007|N||S||N|N|N|N||||||||||||||
2438|28/11/2002|||||N|||||||||||||||||
2440|21/06/2022|S||N||N|N|N|N||||||||||||||
2455|16/04/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2459|13/03/2015|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2472|01/04/2002|||||N|||||||||||||||||
2474|05/03/2007|S||N||N|N|N|N||||||||||||||
2500|02/10/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2506|11/02/2004|N||S||N|||||||||||||||||
2523|11/02/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2528|05/03/2006|N||S||N|N|N|N||||||||||||||
2541|01/04/2002|||||N|||||||||||||||||
2555|09/03/2006|S||N||N|N|N|N||||||||||||||
2559|19/02/2003|||||N|||||||||||||||||
2609|05/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2619|20/04/2017|S||N||N|N|N|N||||||||||||||
2620|25/03/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2621|04/03/2009|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2623|14/03/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2625|16/03/2006|N||S||N|N|N|N||||||||||||||
2635|11/04/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2639|01/04/2002|||||N|||||||||||||||||
2653|12/03/2004|N||S||N|||||||||||||||||
2672|10/03/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2691|25/03/2011|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2701|05/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2707|12/04/2002|||||N|||||||||||||||||
2708|17/05/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2716|22/04/2002|||||N|||||||||||||||||
2730|22/06/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2734|03/02/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2750|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2763|07/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2766|15/03/2004|S||N||N|N|N|N||||||||||||||
2781|25/04/2002|||||N|||||||||||||||||
2784|25/04/2002|||||N|||||||||||||||||
2787|25/04/2002|||||N|||||||||||||||||
2817|10/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2819|28/02/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2824|11/02/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2831|09/04/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2901|06/02/2007|S||N||N|N|N|N||||||||||||||
2902|30/04/2003|||||N|||||||||||||||||
2916|13/02/2003|||||N|||||||||||||||||
2918|01/03/2006|S||N||N|N|N|N||||||||||||||
2920|13/05/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2921|11/02/2003|||||N|||||||||||||||||
2931|01/03/2012|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2937|02/04/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2939|08/03/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2945|18/04/2002|||||N|||||||||||||||||
2998|11/04/2003|||||N|||||||||||||||||
3001|30/04/2002|||||N|||||||||||||||||
3024|08/03/2004|S||N||N|||||||||||||||||
3053|06/05/2004|||||N|||||||||||||||||
3058|03/04/2003|||||N|||||||||||||||||
3083|28/02/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3104|15/09/2010|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3110|31/03/2004|S||N||N|||||||||||||||||
3119|05/03/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3121|14/04/2003|||||N|||||||||||||||||
3127|15/04/2003|||||N|||||||||||||||||
3131|05/03/2007|N||S||N|N|N|N||||||||||||||
3141|03/05/2010|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3144|15/04/2003|||||N|||||||||||||||||
3145|21/06/2022|S|N|S|S|S|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N||
3180|01/03/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3198|20/04/2017|N|N|S|S|S|S|N|N|N|N|N|S|N|N|N|N|N|N|N|N||
3201|19/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3204|04/02/2004|S||N||N|||||||||||||||||
3205|21/04/2003|||||N|||||||||||||||||
3215|07/05/2007|S||N||N|N|N|N||||||||||||||
3220|21/04/2003|||||N|||||||||||||||||
3226|02/02/2015|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N||
3227|07/02/2011|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3247|22/04/2003|||||N|||||||||||||||||
3249|22/04/2003|||||N|||||||||||||||||
3252|12/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3259|14/09/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3263|24/11/2010|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3266|05/03/2004|S||N||N|||||||||||||||||
3281|11/03/2005|S||N||N|N|N|N||||||||||||||
3282|23/03/2005|N||S||N|N|N|N||||||||||||||
3289|16/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|Ahorros de mi ùltimo trabajo en relaciòn de dependencia|
3309|15/04/2004|||||N|||||||||||||||||
3311|04/08/2005|N||S||N|N|N|N||||||||||||||
3316|28/05/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3317|13/04/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3318|24/02/2015|N|N|S|S|S|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N||
3320|08/03/2009|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3369|02/12/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3378|07/10/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3382|20/03/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3393|23/10/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3394|26/02/2012|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3424|21/03/2006|S||N||N|N|N|N||||||||||||||
3426|20/04/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3428|16/04/2004|||||N|||||||||||||||||
3439|12/02/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3444|05/12/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3445|31/10/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3447|02/08/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3449|14/04/2004|||||N|||||||||||||||||
3451|01/11/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3458|03/08/2008|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3462|16/04/2004|||||N|||||||||||||||||
3516|23/04/2004|||||N|||||||||||||||||
3522|23/04/2004|||||N|||||||||||||||||
3525|26/04/2004|||||N|||||||||||||||||
3529|19/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3531|23/04/2004|||||N|||||||||||||||||
3533|26/04/2004|||||N|||||||||||||||||
3559|27/04/2004|||||N|||||||||||||||||
3565|27/04/2004|||||N|||||||||||||||||
3584|28/04/2004|||||N|||||||||||||||||
3586|29/04/2004|||||N|||||||||||||||||
3587|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3615|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3622|12/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3625|22/02/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3636|04/03/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3642|25/02/2022|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3643|31/08/2021|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3651|06/06/2006|N||S||N|N|N|N||||||||||||||
3687|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3695|08/04/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3697|07/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3702|30/03/2005|||||N|||||||||||||||||
3707|08/05/2006|S||N||N|N|N|N||||||||||||||
3710|28/02/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3717|26/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3730|06/04/2005|||||N|||||||||||||||||
3732|23/08/2006|N||S||N|N|N|N||||||||||||||
3741|21/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3753|07/04/2005|||||N|||||||||||||||||
3770|07/04/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3771|08/04/2005|S||N||N|N|N|N||||||||||||||
3798|15/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3812|03/04/2006|||||N|||||||||||||||||
3822|14/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3824|28/02/2008|S||N||N|N|N|N||||||||||||||
3856|10/04/2006|S||N||N|N|N|N||||||||||||||
3858|11/04/2006|||||N|||||||||||||||||
3869|26/02/2019|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3874|26/05/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3887|30/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3908|20/04/2006|S||N||N|N|N|N||||||||||||||
3912|25/06/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3919|21/04/2006|S||S||N|N|N|N||||||||||||||
3927|18/02/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3934|24/04/2006|S||N||N|N|N|N||||||||||||||
3983|26/04/2006|||||N|||||||||||||||||
3996|27/04/2006|||||N|||||||||||||||||
3999|23/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4000|23/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4003|14/12/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4029|10/09/2007|S||S||N|N|N|N||||||||||||||
4040|16/03/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4043|19/03/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4049|04/02/2015|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4058|08/03/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|
4094|26/03/2008|S||S||N|N|N|N||||||||||||||
4097|05/02/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4110|10/03/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4114|22/03/2007|S||N||N|N|N|N||||||||||||||
4131|14/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4153|21/01/2014|N|N|N|S|S|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N||
4161|26/03/2007|S||N||N|N|N|N||||||||||||||
4171|14/02/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4199|29/03/2007|||||N|||||||||||||||||
