id|fecha_relevamiento|existe_trab_alum|antiguedad|empresa|sector|facilidad_est_emp|facilidad_est_inst|alu_trab_ocup|hora_sem_trab_alum|alu_trab_tarea|alu_trab_hace|rel_trab_carrera|alu_trab_desjub|alu_trab_fami|remuneracion|
6474|22/04/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6491|23/02/2022|Trabajó al menos una hora|1|||||Permanente|Hasta 10 horas|Programador|Obrero o empleado|Total|S|N|S|
6493|08/02/2022|Trabajó al menos una hora|0|||||Permanente|Mas de 20 y menos de 35 horas|Desarrolador|Obrero o empleado|Total|S|N|S|
6499|21/06/2022|No esta pensando en trabajar||||||||||||||
6506|29/03/2017|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|empleado de comercio|Cuenta propia|Sin relación|N|S|S|
6509|25/04/2022|Trabajó al menos una hora|1|Blitzit SA||Poca|Poca|Permanente|Hasta 10 horas|Programador|Obrero o empleado|Total|N|N|S|
6511|29/03/2017|No esta pensando en trabajar||||||||||||||
6514|15/02/2022|No esta pensando en trabajar||||||||||||||
6573|03/04/2018|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6601|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6605|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6624|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6641|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6659|05/04/2022|No esta pensando en trabajar|||||||||||N|N|N|
6664|15/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6666|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6669|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6674|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6692|03/04/2018|Trabajó al menos una hora||||Poca||Temporaria|Hasta 10 horas|CUIDADORA DE ADULTOS|Cuenta propia|Sin relación|N|N|S|
6695|03/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6703|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6714|21/06/2022|No esta pensando en trabajar||||||||||||||
6728|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6729|03/04/2018|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6731|09/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6732|17/02/2022|Trabajó al menos una hora|6|DGCyE|ENSEÑANZA||Nada|Permanente|35 o m¿s horas|Preceptor y profesor en escuelas.|Obrero o empleado|Sin relación|N|N|S|
6743|03/02/2020|Trabajó al menos una hora|1||CONSTRUCCIÓN|Mucha|Mucha|Temporaria|Mas de 20 y menos de 35 horas|obrero, Empresa EL PAISA|Obrero o empleado|Sin relación|N|S|S|
6749|10/02/2020|Trabajó al menos una hora|4|MONARCA|SERVICIOS DE HOTELERÍA Y RESTAURANTES|Poca|Poca|Permanente|35 o m¿s horas|COCINERO|Obrero o empleado|Sin relación|S|N|S|
6769|24/09/2021|No esta pensando en trabajar|||||||||||N|N|N|
6789|03/04/2018|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6794|08/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
6807|03/04/2018|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|COMICIONES DE CAP FEDERAL AL INTERIOR (OLAVARRIA)|Pasante|Sin relación|N|N|S|
6810|02/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6811|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6826|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6834|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6839|06/02/2022|No esta pensando en trabajar|0|||Mucha|Mucha||||Cuenta propia|||||
6852|02/10/2019|Trabajó al menos una hora|6||ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Mucha||Permanente|35 o m¿s horas|Docente|Obrero o empleado|Total|S|N|S|
6856|09/02/2022|Trabajó al menos una hora|6|||Poca|Poca|Permanente|35 o m¿s horas|COMERCIANTE|Cuenta propia|Sin relación|N|N|S|
6885|15/02/2019|Trabajó al menos una hora||||||Permanente|Hasta 10 horas|PROFESORA DE QUIMICA|Obrero o empleado|Total|S|N|S|
6899|06/04/2018|Trabajó al menos una hora|5||SERVICIOS DE HOTELERÍA Y RESTAURANTES|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|EMPLEADA|Obrero o empleado|Sin relación|S|N|S|
6902|01/03/2019|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|docente|Obrero o empleado|Total|N|N|N|
6927|19/11/2021|No trabajó y no buscó trabajo en los últimos 30 días|3||||||||Cuenta propia|||||
6928|24/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6946|04/03/2020|No trabajó y no buscó trabajo en los últimos 30 días|0||||||||Obrero o empleado|||||
6953|14/05/2021|Trabajó al menos una hora|6|ARMADA ARGENTINA||||Permanente|Mas de 20 y menos de 35 horas|MILITAR|Patrón|Parcial|S|N|S|
6963|11/02/2019|Trabajó al menos una hora|5|Halliburton Argentina SRL||Mucha|Mucha|Permanente|35 o m¿s horas|Supervisor de Producción|Obrero o empleado|Sin relación|S|N|S|
6968|04/07/2018|No esta pensando en trabajar|||||||||||N|N|N|
6977|07/02/2022|Trabajó al menos una hora|0|||||Permanente|35 o m¿s horas|Desarrolladora Web|Obrero o empleado|Total|S|N|S|
6984|27/08/2018|||||||||||||||
6990|27/08/2018|Trabajó al menos una hora|2||ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|Empleada Municipal|Obrero o empleado|Total|S|N|S|
7006|02/02/2022|No esta pensando en trabajar||||||||||||||
7008|20/02/2022|Trabajó al menos una hora|2|Region Sanitaria IX|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Temporaria|35 o m¿s horas|Administrativsd|Pasante|Total|N|N|S|
7019|20/02/2019|Trabajó al menos una hora|4|Contadora Pública|INTERMEDIACIÓN FINANCIERA Y OTROS SERVICIOS FINANCIEROS|Mucha|Mucha|Permanente|35 o m¿s horas|Contador Público Nacional|Cuenta propia|Parcial|S|S|S|
7021|13/04/2022|No esta pensando en trabajar||||||||||||||
7038|28/02/2019|Trabajó al menos una hora|3||SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.|Nada|Nada|Permanente|35 o m¿s horas|fotografa|Cuenta propia|Parcial|S|N|S|
7048|14/06/2022|No esta pensando en trabajar|0|Coto|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS||||||Obrero o empleado|||||
7058|07/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
7073|04/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7076|17/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7098|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7117|15/03/2019|Trabajó al menos una hora|2|turismo|SERVICIOS DE HOTELERÍA Y RESTAURANTES|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|base de campamento- Turismo|Cuenta propia|Sin relación|S|S|S|
7126|21/03/2019|No esta pensando en trabajar||||||||||||||
7127|28/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7143|01/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7152|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7161|21/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
7177|09/04/2022|No esta pensando en trabajar|||||||||||N|N|N|
7188|21/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
7190|13/04/2022|No esta pensando en trabajar|||||||||||N|N|N|
7193|12/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7197|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7214|06/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7226|07/02/2022|Trabajó al menos una hora|2||ELECTRICIDAD, GAS Y AGUA|Poca|Poca|Temporaria|Mas de 10 y hasta 20 horas|Electricista y Gasista.|Obrero o empleado|Sin relación|N|S|S|
7227|21/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
7230|26/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7240|21/03/2020|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7246|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7256|15/02/2022|No esta pensando en trabajar||||||||||||||
7261|21/03/2019|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7275|21/03/2019|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|desconoce|Obrero o empleado|Sin relación|N|N|S|
7285|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7293|03/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7304|11/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7321|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7339|22/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7359|14/02/2022|Trabajó al menos una hora|6||AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA|Poca|Poca|Permanente|Hasta 10 horas|ADMINISTRACIÓN DE HACIENDA|Cuenta propia|Sin relación|N|N|N|
7360|01/03/2022|Trabajó al menos una hora|0|Logger SRL|ENSEÑANZA|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|Desarrollo front end|Obrero o empleado|Total|N|N|S|
7363|27/02/2020|No esta pensando en trabajar|||||||||||N|N|N|
7372|23/08/2019|Trabajó al menos una hora|1|Profesor Suplente|ENSEÑANZA|Mucha|Mucha|Permanente|Hasta 10 horas|enseñanza|Obrero o empleado|Total|S|N|S|
7380|05/09/2019|No trabajó y no buscó trabajo en los últimos 30 días|||||||||Obrero o empleado|||||
7398|05/02/2020|Trabajó al menos una hora||||||Permanente|Hasta 10 horas|Mantenimiento de páginas web|Cuenta propia|Parcial|N|N|S|
7403|06/02/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7421|11/04/2022|No esta pensando en trabajar|||||||||||N|N|N|
7433|03/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7439|07/02/2020|No esta pensando en trabajar|||||||||||N|N|N|
7448|04/02/2022|Trabajó al menos una hora|||AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA|Mucha||Temporaria|Hasta 10 horas|COLABORACIÓN EN ACTIVIDADES RURALES EN LA CHACRA FAMILIAR|Obrero o empleado|Sin relación|N|S|S|
7483|16/06/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7489|10/05/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7497|03/06/2022|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|ADMINISTRATIVO|Obrero o empleado|Parcial|N|N|N|
7524|09/02/2022|Trabajó al menos una hora|6|||||Permanente|Mas de 20 y menos de 35 horas|docente|Obrero o empleado|Total|S|N|S|
7536|18/02/2020|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Profesora de Matemática|Patrón|Total|S|N|S|
7539|18/02/2020|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7540|08/02/2022|Trabajó al menos una hora|6||ENSEÑANZA|Mucha|Mucha|Permanente|35 o m¿s horas|Enseñanza|Obrero o empleado|Total|S|N|N|
7546|19/02/2020|Trabajó al menos una hora|6|Dgcye |ENSEÑANZA|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|Docente nivel Secundario|Obrero o empleado|Total|S|N|S|
7559|05/03/2021|Trabajó al menos una hora|0|||||Permanente|35 o m¿s horas|Atencion al Publico|Obrero o empleado|Sin relación|S|N|S|
7586|15/12/2021|Trabajó al menos una hora|0||SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|||Temporaria|Mas de 20 y menos de 35 horas|mandados|Cuenta propia|Sin relación|N|N|S|
7602|03/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7611|10/05/2022|No esta pensando en trabajar|||||||||||N|N|N|
7618|02/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7639|15/04/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7644|05/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7657|19/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7682|15/02/2022|Trabajó al menos una hora|2|||||Temporaria|Mas de 10 y hasta 20 horas|JARDINERÍA|Cuenta propia|Sin relación|N|S|S|
7684|01/03/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7692|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7725|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7748|06/02/2022|Trabajó al menos una hora|0||CONSTRUCCIÓN|Mucha|Mucha|Temporaria|Hasta 10 horas|Pintor|Obrero o empleado|Parcial|N|S|S|
7752|02/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7760|12/05/2022|No esta pensando en trabajar|||||||||||N|N|N|
7764|08/06/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7774|07/02/2022|Trabajó al menos una hora|0|Lang Tecnologia|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Poca|Poca|Permanente|Hasta 10 horas|Desarrollador web|Patrón|Total|N|N|S|
7783|01/03/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7792|11/02/2022|Trabajó al menos una hora|0|Oliver Pets||Mucha|Mucha|Temporaria|35 o m¿s horas|Desarrollador full-stack|Obrero o empleado|Total|N|N|S|
7802|30/03/2020|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7853|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7869|21/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7880|23/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
7899|05/02/2022|Trabajó al menos una hora|1|MAM. SERVICIOS INTEGRALES||||Permanente|Mas de 20 y menos de 35 horas|LIMPIEZA DE TAPIZADOS A DOMICILIO|Obrero o empleado|Sin relación|N|N|S|
7910|15/07/2020|No esta pensando en trabajar|||||||||||N|N|N|
7914|15/07/2020|No esta pensando en trabajar|||||||||||N|N|N|
7917|15/07/2020|No esta pensando en trabajar|||||||||||N|N|N|
7920|09/02/2022|Trabajó al menos una hora|5|FESLER HOGAR|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Poca|Permanente|Hasta 10 horas|VENTAS|Cuenta propia|Sin relación|N|S|N|
7933|09/03/2022|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Atención|Pasante|Sin relación|N|N|S|
7938|01/09/2020|No esta pensando en trabajar||||||||||||||
7948|07/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7951|06/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7952|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
7970|15/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7978|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7981|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
8008|27/02/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8011|17/02/2022|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|cuenta propia|Cuenta propia|Sin relación|S|N|S|
8019|15/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8039|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8046|21/04/2022|No esta pensando en trabajar|||||||||||N|N|N|
8053|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8065|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8083|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8084|08/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8085|18/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8092|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8093|11/07/2022|No esta pensando en trabajar|||||||||||N|N|N|
8098|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8128|15/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8129|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8145|27/02/2021|Trabajó al menos una hora|6||COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Poca|Mucha|Permanente|Mas de 20 y menos de 35 horas|TAREAS ADMINISTRATIVAS|Patrón|Parcial|N|N|N|
8149|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8150|02/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8151|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
8183|01/03/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8195|01/03/2022|Trabajó al menos una hora|2|Pedidos ya|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Poca|Poca|Temporaria|Mas de 20 y menos de 35 horas|Repartidor|Obrero o empleado|Sin relación|S|N|S|
8212|27/02/2021|Trabajó al menos una hora|0||COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Mucha|Temporaria|Mas de 10 y hasta 20 horas|DEPOSITO|Cuenta propia|Sin relación|N|S|S|
8223|11/03/2021|No esta pensando en trabajar||||||||||||||
8233|02/02/2022|No esta pensando en trabajar||||||||||||||
8249|07/02/2022|Trabajó al menos una hora|0|vail resorts|SERVICIOS DE HOTELERÍA Y RESTAURANTES|Poca|Poca|Temporaria|Mas de 10 y hasta 20 horas|Front of the house |Pasante|Total|N|S|S|
8255|03/02/2022|No esta pensando en trabajar||||||||||||||
8261|03/02/2022|Trabajó al menos una hora|2|GetGloby|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|Poca|Poca|Permanente|35 o m¿s horas|Desarrollador de Front-end|Obrero o empleado|Parcial|S|N|S|
8280|09/02/2022|No esta pensando en trabajar||||||||||||||
8289|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8295|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8301|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
8318|05/04/2022|No esta pensando en trabajar|||||||||||N|N|N|
8326|21/06/2022|No esta pensando en trabajar|||||||||||N|N|N|
8336|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8339|02/02/2022|Trabajó al menos una hora|0||SERVICIOS DE HOTELERÍA Y RESTAURANTES|Poca|Poca|Temporaria|Mas de 20 y menos de 35 horas|Venta y atención al público |Obrero o empleado|Sin relación|N|N|S|
8354|10/03/2022|Trabajó al menos una hora|6||COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Mucha|Permanente|Mas de 10 y hasta 20 horas|No especifica|Cuenta propia|Sin relación|N|N|N|
8360|25/03/2021|Trabajó al menos una hora|6||SERVICIOS DE HOTELERÍA Y RESTAURANTES|||Permanente|35 o m¿s horas|ADMINISTRACIÓN, MANTENIMIENTO Y ATENCIÓN AL PUBLICO.|Patrón|Sin relación|N|N|S|
8386|04/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8396|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8409|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8426|12/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8429|07/02/2022|Trabajó al menos una hora|0|Puma Energy|ELECTRICIDAD, GAS Y AGUA|Poca|Poca|Permanente|Hasta 10 horas|playa-shop|Obrero o empleado|Sin relación|S|N|S|
8431|17/02/2022|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|REIKI Y TERAPIAS COMPLEMENTARIAS|Cuenta propia|Sin relación|N|N|N|
8446|03/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8461|05/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|3|APLUSS|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Nada|Nada||||Obrero o empleado|||||
8463|03/02/2022|Trabajó al menos una hora|0|Taller Lamadrid||Poca|Poca|Permanente|35 o m¿s horas|Pulido de autos, limpieza, reparaciones, etc.|Obrero o empleado|Sin relación|S|N|S|
8468|25/03/2021|Trabajó al menos una hora||FABI BOLSAS INDUSTRIALES S.A||||Permanente|35 o m¿s horas|ANALISTA CONTABLE|Obrero o empleado|Total|S|N|N|
8480|09/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8488|03/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||MODA SHOP|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS||||||Obrero o empleado|||||
8498|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8543|26/03/2021|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|EMPRENDEDORA|Cuenta propia|Sin relación|N|N|S|
8553|05/04/2021|Trabajó al menos una hora|6|LA FABRICA|INDUSTRIA MANUFACTURERA|Poca|Mucha|Temporaria|Mas de 20 y menos de 35 horas|ELABORACIÓN DE ALIMENTOS|Obrero o empleado|Sin relación|N|S|S|
8579|09/04/2021|No esta pensando en trabajar|||||||||||N|N|N|
8589|07/03/2022|Trabajó al menos una hora|1|EL SOL DEL AMANECER|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Mucha|Temporaria|35 o m¿s horas|VENDEDOR|Obrero o empleado|Parcial|N|S|S|
8593|21/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8604|03/02/2022|Trabajó al menos una hora|4|MUNICIPIO DE TANDIL|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Permanente|35 o m¿s horas|ADMINISTRACIÓN Y ATENCIÓN AL. PUBLICO|Obrero o empleado|Total|N|N|S|
8606|27/07/2021|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|PINTOR|Cuenta propia|Sin relación|N|N|S|
8611|08/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8620|27/07/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8638|13/02/2022|Trabajó al menos una hora|2||SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Poca|Poca|Temporaria|Hasta 10 horas|PEÓN|Cuenta propia|Sin relación|N|S|N|
8664|22/02/2022|Trabajó al menos una hora|0||ENSEÑANZA|||Temporaria|Mas de 10 y hasta 20 horas|VENTAS|Cuenta propia|Sin relación|N|N|S|
8665|27/07/2021|Trabajó al menos una hora|3|DISTRIBUIDORA GUALE|COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Poca|Poca|Permanente|35 o m¿s horas|PREVENTISTA PARA UNA DISTRIBUIDORA|Obrero o empleado|Sin relación|N|N|S|
8670|11/02/2022|Trabajó al menos una hora|3|PEZZATI VIAJES|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|VENTAS, ADMINISTRACION|Obrero o empleado|Sin relación|N|N|S|
8697|16/09/2021|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|pasante|Pasante|Total|N|N|N|
8698|07/02/2022|Trabajó al menos una hora|5||ENSEÑANZA|Poca|Poca|Permanente|Mas de 20 y menos de 35 horas|DOCENTE|Cuenta propia|Total|S|N|N|
8703|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8710|07/02/2022|Trabajó al menos una hora|3||SERVICIOS SOCIALES Y DE SALUD|Nada|Nada|Permanente|35 o m¿s horas|ADMINISTRACION|Obrero o empleado|Sin relación|N|N|N|
8741|07/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8748|07/02/2022|Trabajó al menos una hora|2||ELECTRICIDAD, GAS Y AGUA|Mucha|Mucha|Temporaria|35 o m¿s horas|ELECTRICISTA|Cuenta propia|Total|N|N|N|
8767|07/02/2022|Trabajó al menos una hora||||||Temporaria|35 o m¿s horas|EMPLEADO DE COMERCIO|Obrero o empleado|Sin relación|N|N|S|
8775|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8795|07/02/2022|Trabajó al menos una hora|0|||||Temporaria|Hasta 10 horas|Tareas administrativas |Obrero o empleado|Sin relación|N|S|S|
8798|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8801|07/02/2022|Trabajó al menos una hora|1|||Nada||Permanente|Mas de 10 y hasta 20 horas|CONFECCIONES|Obrero o empleado|Sin relación|N|N|S|
8824|07/02/2022|Trabajó al menos una hora|3|POLI & ALVAREZ|INDUSTRIA MANUFACTURERA|Mucha|Mucha|Temporaria|Mas de 20 y menos de 35 horas|EMPLEADO EN ARMADO Y MAQUINARIAS LOGISTICA|Obrero o empleado|Sin relación|N|N|S|
8835|07/02/2022|Trabajó al menos una hora|0|laverap||Poca||Permanente|Mas de 20 y menos de 35 horas|darle un proceso de pre labado y meter la ropa en las maquinas|Obrero o empleado|Sin relación|N|N|S|
8836|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8864|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8880|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8882|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8894|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8916|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8924|07/02/2022|Trabajó al menos una hora|4|RAPSODIA||||Permanente|35 o m¿s horas|ENCARGADA DE COMERCIO|Obrero o empleado|Sin relación|S|N|N|
8936|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8938|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8968|20/04/2022|||||||||||||||
8972|21/02/2022|Trabajó al menos una hora|0|Concentrix Catalyst||Mucha|Mucha|Permanente|35 o m¿s horas|QA Automation|Obrero o empleado|Total|S|N|S|
8973|21/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8989|03/03/2022|Trabajó al menos una hora|0||INDUSTRIA MANUFACTURERA|Poca|Poca|Temporaria|35 o m¿s horas|Asistente Contable|Pasante|Sin relación|N|N|S|
9003|04/03/2022|||||||||||||||
9029|09/03/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
9049|16/03/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
